symbol	hmdb_id	name
PROKR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MLNR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GNRHR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR63	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
KISS1R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPRD1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PRLHR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GHSR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR83	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MC3R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGER2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MCHR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GALR3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPN1SW	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
SSTR4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NMUR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HRH4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
APLNR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TAAR5	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NMBR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR2B	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR45	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPRK1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR84	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
SSTR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR65	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ACKR3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
AGTR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR6	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TAAR6	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TAAR8	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TAAR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR2C	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR119	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPFFR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRA2A	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MCHR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR26	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR5A	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR6	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGIR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR5	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGER1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
SSTR5	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCKAR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
RHO	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR85	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR101	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
AVPR1A	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GALR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MC4R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR22	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGER4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR27	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGDR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NTSR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PROKR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CXCR6	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADORA2B	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
P2RY1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRB2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NMUR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
DRD5	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR37	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRA1B	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
LTB4R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR1E	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPFFR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADORA1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR151	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR148	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TRHR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR88	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
EDNRA	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR1A	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MC5R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR62	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR1F	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
UTS2R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
P2RY11	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OXTR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR39	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
RXFP3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GALR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPBWR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR173	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPY2R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR19	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MC2R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR142	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCKBR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADORA2A	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPRL1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR7	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
AVPR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPY5R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HRH3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRB3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGER3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
SSTR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR9	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
LPAR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPSR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPY1R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
DRD2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPN3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
AVPR1B	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR37L1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR52	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TAAR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
RXFP4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRB1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CNR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPBWR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HTR1B	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPN1LW	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NTSR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
LPAR3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
BRS3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
PTGFR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HCRTR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPN5	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
FFAR4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
AGTR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPN4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR21	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HCRTR1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
NPY4R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CNR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
EDNRB	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
HRH2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRA1D	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR150	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GRPR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRA1A	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR12	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR78	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
DRD3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
QRFPR	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR135	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
LPAR2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR61	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
ADRA2C	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CXCR4	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
TBXA2R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
OPRM1	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
LTB4R2	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR3	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
MC1R	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR176	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
GPR139	HMDB0260333	8-Cyclopentyl-3-(3-fluoro-propyl)-1-propyl-3,7-dihydro-purine-2,6-dione
CCR2	HMDB0246118	6-Methyl-1'-(2-(5-methyl-2-phenyloxazol-4-yl)ethyl)spiro[benzo[d][1,3]oxazine-4,4'-piperidin]-2(1H)-one
DRD4	HMDB0060524	3-Iodothyronamine
BDKRB1	HMDB0060524	3-Iodothyronamine
PROKR2	HMDB0060524	3-Iodothyronamine
MLNR	HMDB0060524	3-Iodothyronamine
GNRHR	HMDB0060524	3-Iodothyronamine
GPR63	HMDB0060524	3-Iodothyronamine
KISS1R	HMDB0060524	3-Iodothyronamine
OPRD1	HMDB0060524	3-Iodothyronamine
PRLHR	HMDB0060524	3-Iodothyronamine
GHSR	HMDB0060524	3-Iodothyronamine
GPR83	HMDB0060524	3-Iodothyronamine
MC3R	HMDB0060524	3-Iodothyronamine
PTGER2	HMDB0060524	3-Iodothyronamine
MCHR1	HMDB0060524	3-Iodothyronamine
GALR3	HMDB0060524	3-Iodothyronamine
OPN1SW	HMDB0060524	3-Iodothyronamine
SSTR4	HMDB0060524	3-Iodothyronamine
NMUR2	HMDB0060524	3-Iodothyronamine
HRH4	HMDB0060524	3-Iodothyronamine
APLNR	HMDB0060524	3-Iodothyronamine
TAAR5	HMDB0060524	3-Iodothyronamine
NMBR	HMDB0060524	3-Iodothyronamine
HTR2B	HMDB0060524	3-Iodothyronamine
GPR45	HMDB0060524	3-Iodothyronamine
OPRK1	HMDB0060524	3-Iodothyronamine
GPR84	HMDB0060524	3-Iodothyronamine
SSTR1	HMDB0060524	3-Iodothyronamine
GPR65	HMDB0060524	3-Iodothyronamine
ACKR3	HMDB0060524	3-Iodothyronamine
AGTR1	HMDB0060524	3-Iodothyronamine
GPR6	HMDB0060524	3-Iodothyronamine
TAAR6	HMDB0060524	3-Iodothyronamine
TAAR8	HMDB0060524	3-Iodothyronamine
TAAR1	HMDB0060524	3-Iodothyronamine
HTR2C	HMDB0060524	3-Iodothyronamine
GPR119	HMDB0060524	3-Iodothyronamine
NPFFR1	HMDB0060524	3-Iodothyronamine
ADRA2A	HMDB0060524	3-Iodothyronamine
MCHR2	HMDB0060524	3-Iodothyronamine
GPR26	HMDB0060524	3-Iodothyronamine
HTR5A	HMDB0060524	3-Iodothyronamine
HTR6	HMDB0060524	3-Iodothyronamine
PTGIR	HMDB0060524	3-Iodothyronamine
CCR2	HMDB0060524	3-Iodothyronamine
CCR5	HMDB0060524	3-Iodothyronamine
PTGER1	HMDB0060524	3-Iodothyronamine
SSTR5	HMDB0060524	3-Iodothyronamine
CCKAR	HMDB0060524	3-Iodothyronamine
CCR1	HMDB0060524	3-Iodothyronamine
RHO	HMDB0060524	3-Iodothyronamine
GPR85	HMDB0060524	3-Iodothyronamine
GPR101	HMDB0060524	3-Iodothyronamine
AVPR1A	HMDB0060524	3-Iodothyronamine
GALR1	HMDB0060524	3-Iodothyronamine
MC4R	HMDB0060524	3-Iodothyronamine
GPR22	HMDB0060524	3-Iodothyronamine
PTGER4	HMDB0060524	3-Iodothyronamine
GPR27	HMDB0060524	3-Iodothyronamine
PTGDR	HMDB0060524	3-Iodothyronamine
NTSR2	HMDB0060524	3-Iodothyronamine
PROKR1	HMDB0060524	3-Iodothyronamine
CXCR6	HMDB0060524	3-Iodothyronamine
ADORA2B	HMDB0060524	3-Iodothyronamine
ADRB2	HMDB0060524	3-Iodothyronamine
NMUR1	HMDB0060524	3-Iodothyronamine
DRD5	HMDB0060524	3-Iodothyronamine
GPR37	HMDB0060524	3-Iodothyronamine
ADRA1B	HMDB0060524	3-Iodothyronamine
LTB4R	HMDB0060524	3-Iodothyronamine
HTR1E	HMDB0060524	3-Iodothyronamine
NPFFR2	HMDB0060524	3-Iodothyronamine
ADORA1	HMDB0060524	3-Iodothyronamine
GPR151	HMDB0060524	3-Iodothyronamine
GPR148	HMDB0060524	3-Iodothyronamine
TRHR	HMDB0060524	3-Iodothyronamine
GPR88	HMDB0060524	3-Iodothyronamine
EDNRA	HMDB0060524	3-Iodothyronamine
HTR1A	HMDB0060524	3-Iodothyronamine
MC5R	HMDB0060524	3-Iodothyronamine
GPR62	HMDB0060524	3-Iodothyronamine
HTR1F	HMDB0060524	3-Iodothyronamine
UTS2R	HMDB0060524	3-Iodothyronamine
OXTR	HMDB0060524	3-Iodothyronamine
GPR39	HMDB0060524	3-Iodothyronamine
RXFP3	HMDB0060524	3-Iodothyronamine
GALR2	HMDB0060524	3-Iodothyronamine
NPBWR1	HMDB0060524	3-Iodothyronamine
GPR173	HMDB0060524	3-Iodothyronamine
NPY2R	HMDB0060524	3-Iodothyronamine
CCR4	HMDB0060524	3-Iodothyronamine
GPR19	HMDB0060524	3-Iodothyronamine
MC2R	HMDB0060524	3-Iodothyronamine
GPR142	HMDB0060524	3-Iodothyronamine
CCKBR	HMDB0060524	3-Iodothyronamine
ADORA2A	HMDB0060524	3-Iodothyronamine
OPRL1	HMDB0060524	3-Iodothyronamine
HTR7	HMDB0060524	3-Iodothyronamine
AVPR2	HMDB0060524	3-Iodothyronamine
NPY5R	HMDB0060524	3-Iodothyronamine
HRH3	HMDB0060524	3-Iodothyronamine
ADRB3	HMDB0060524	3-Iodothyronamine
PTGER3	HMDB0060524	3-Iodothyronamine
SSTR2	HMDB0060524	3-Iodothyronamine
CCR9	HMDB0060524	3-Iodothyronamine
LPAR1	HMDB0060524	3-Iodothyronamine
NPSR1	HMDB0060524	3-Iodothyronamine
HTR4	HMDB0060524	3-Iodothyronamine
NPY1R	HMDB0060524	3-Iodothyronamine
DRD2	HMDB0060524	3-Iodothyronamine
OPN3	HMDB0060524	3-Iodothyronamine
AVPR1B	HMDB0060524	3-Iodothyronamine
GPR37L1	HMDB0060524	3-Iodothyronamine
GPR52	HMDB0060524	3-Iodothyronamine
TAAR2	HMDB0060524	3-Iodothyronamine
RXFP4	HMDB0060524	3-Iodothyronamine
ADRB1	HMDB0060524	3-Iodothyronamine
CNR1	HMDB0060524	3-Iodothyronamine
NPBWR2	HMDB0060524	3-Iodothyronamine
HTR1B	HMDB0060524	3-Iodothyronamine
OPN1LW	HMDB0060524	3-Iodothyronamine
NTSR1	HMDB0060524	3-Iodothyronamine
LPAR3	HMDB0060524	3-Iodothyronamine
BRS3	HMDB0060524	3-Iodothyronamine
PTGFR	HMDB0060524	3-Iodothyronamine
HCRTR2	HMDB0060524	3-Iodothyronamine
OPN5	HMDB0060524	3-Iodothyronamine
FFAR4	HMDB0060524	3-Iodothyronamine
AGTR2	HMDB0060524	3-Iodothyronamine
OPN4	HMDB0060524	3-Iodothyronamine
GPR21	HMDB0060524	3-Iodothyronamine
HCRTR1	HMDB0060524	3-Iodothyronamine
GPR3	HMDB0060524	3-Iodothyronamine
NPY4R	HMDB0060524	3-Iodothyronamine
CNR2	HMDB0060524	3-Iodothyronamine
EDNRB	HMDB0060524	3-Iodothyronamine
HRH2	HMDB0060524	3-Iodothyronamine
ADRA1D	HMDB0060524	3-Iodothyronamine
GPR150	HMDB0060524	3-Iodothyronamine
GRPR	HMDB0060524	3-Iodothyronamine
ADRA1A	HMDB0060524	3-Iodothyronamine
GPR12	HMDB0060524	3-Iodothyronamine
GPR78	HMDB0060524	3-Iodothyronamine
DRD3	HMDB0060524	3-Iodothyronamine
QRFPR	HMDB0060524	3-Iodothyronamine
GPR135	HMDB0060524	3-Iodothyronamine
LPAR2	HMDB0060524	3-Iodothyronamine
GPR61	HMDB0060524	3-Iodothyronamine
ADRA2C	HMDB0060524	3-Iodothyronamine
CXCR4	HMDB0060524	3-Iodothyronamine
TBXA2R	HMDB0060524	3-Iodothyronamine
OPRM1	HMDB0060524	3-Iodothyronamine
LTB4R2	HMDB0060524	3-Iodothyronamine
CCR3	HMDB0060524	3-Iodothyronamine
MC1R	HMDB0060524	3-Iodothyronamine
